id,target,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
113513,1,Male,Loyal Customer,34,Business travel,Business,2029,2,2,2,2,2,5,4,5,5,5,4,5,5,5,0,0.0
113541,1,Male,Loyal Customer,54,Business travel,Business,216,3,3,4,3,5,4,5,5,5,5,4,5,5,3,25,24.0
113584,1,Male,Loyal Customer,38,Business travel,Business,143,3,3,4,3,1,1,2,5,5,5,4,4,5,1,0,24.0
113622,1,Male,Loyal Customer,23,Business travel,Business,3432,3,3,3,3,5,5,4,5,5,3,4,4,4,5,1,5.0
113654,1,Female,Loyal Customer,37,Business travel,Business,268,3,3,3,3,1,2,4,5,5,5,4,5,5,1,0,0.0
113688,1,Female,Loyal Customer,58,Business travel,Business,62,2,2,2,2,2,2,5,5,5,5,4,3,5,4,0,0.0
113859,1,Female,Loyal Customer,53,Business travel,Business,2488,4,4,4,4,5,5,5,3,2,3,2,5,4,5,0,0.0
113868,1,Male,Loyal Customer,28,Business travel,Business,3554,3,3,3,3,5,5,5,3,4,5,4,5,3,5,1,0.0
113900,1,Male,Loyal Customer,56,Business travel,Business,2345,5,5,5,5,5,5,5,5,5,5,4,5,4,5,34,40.0
113967,1,Male,Loyal Customer,41,Business travel,Business,2089,4,4,2,4,4,4,4,5,5,5,5,3,5,5,0,10.0
113990,1,Male,Loyal Customer,44,Business travel,Business,1986,3,3,3,3,5,3,4,5,5,5,5,5,5,3,0,25.0
114018,1,Female,Loyal Customer,60,Business travel,Business,1873,3,3,3,3,5,5,5,5,5,5,5,3,5,4,22,22.0
114036,1,Female,Loyal Customer,30,Business travel,Business,2943,1,1,1,1,5,5,5,5,3,5,3,5,4,5,0,0.0
114112,1,Male,Loyal Customer,40,Business travel,Business,1743,5,5,5,5,3,4,4,5,5,5,5,5,5,5,28,14.0
114156,1,Female,Loyal Customer,54,Business travel,Business,3110,2,2,2,2,5,5,5,4,3,4,5,5,3,5,126,173.0
114166,1,Female,Loyal Customer,30,Business travel,Business,2696,2,2,2,2,5,5,5,5,3,3,5,5,5,5,16,11.0
114260,1,Male,Loyal Customer,48,Business travel,Business,1492,1,1,1,1,4,5,4,5,5,5,5,4,5,4,0,0.0
114269,1,Female,Loyal Customer,60,Business travel,Business,1437,5,5,5,5,4,5,4,5,5,5,5,5,5,3,50,42.0
114296,1,Female,Loyal Customer,54,Business travel,Business,1406,3,3,3,3,5,4,4,5,5,5,5,5,5,3,0,0.0
114373,1,Male,Loyal Customer,28,Business travel,Business,2918,2,2,2,2,5,5,5,5,3,5,5,5,4,5,5,27.0
114383,1,Male,Loyal Customer,60,Business travel,Business,3448,5,5,5,5,4,4,5,5,5,5,5,4,5,3,14,0.0
114469,1,Male,Loyal Customer,32,Business travel,Business,4744,2,2,2,2,5,5,5,5,2,5,2,1,1,5,0,0.0
114567,1,Male,Loyal Customer,42,Business travel,Business,3747,5,5,5,5,3,5,5,5,5,5,5,4,5,4,7,0.0
114624,1,Male,Loyal Customer,52,Business travel,Eco,2333,5,5,5,5,5,5,5,5,5,3,2,3,1,5,0,0.0
114628,1,Male,Loyal Customer,52,Business travel,Eco,2039,5,3,3,3,5,5,5,5,5,4,1,5,2,5,0,0.0
114685,1,Male,Loyal Customer,55,Business travel,Business,4007,5,5,5,5,3,5,5,5,5,5,5,3,5,3,7,0.0
114691,1,Female,Loyal Customer,39,Business travel,Business,1828,2,2,2,2,2,5,3,5,5,5,5,1,5,5,0,6.0
114700,1,Male,Loyal Customer,54,Business travel,Business,2807,2,1,2,2,4,4,5,5,5,5,5,3,5,5,27,6.0
114765,1,Male,Loyal Customer,49,Business travel,Business,1014,3,5,3,3,5,4,5,5,5,5,5,5,5,4,19,4.0
114789,1,Male,Loyal Customer,8,Business travel,Business,3299,4,4,4,4,5,5,5,5,5,2,5,5,5,5,0,0.0
114798,1,Female,Loyal Customer,34,Business travel,Business,1990,2,2,2,2,5,3,4,5,5,5,5,2,5,5,19,21.0
114830,1,Female,Loyal Customer,50,Business travel,Business,984,1,1,1,1,5,4,5,5,5,5,5,3,5,3,0,0.0
114879,1,Female,Loyal Customer,30,Business travel,Business,3065,4,4,4,4,5,5,5,5,4,4,4,3,5,5,0,0.0
114898,1,Male,Loyal Customer,25,Business travel,Business,2201,3,3,3,3,5,5,5,5,4,5,5,5,4,5,0,0.0
114924,1,Female,Loyal Customer,33,Business travel,Business,2723,3,3,4,3,4,1,5,5,5,5,5,2,5,4,24,68.0
114944,1,Male,Loyal Customer,38,Business travel,Business,3183,4,4,4,4,5,5,5,5,5,5,5,3,5,4,0,2.0
115062,1,Female,Loyal Customer,44,Business travel,Business,3921,2,2,2,2,4,4,5,5,5,5,5,4,5,3,0,0.0
115098,1,Male,Loyal Customer,43,Business travel,Business,2956,4,4,4,4,4,5,5,5,5,5,5,5,5,3,2,20.0
115099,1,Female,Loyal Customer,42,Business travel,Business,3243,4,4,3,4,5,5,4,5,5,5,5,3,5,4,0,0.0
115103,1,Male,Loyal Customer,40,Business travel,Business,832,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,3.0
115138,1,Male,Loyal Customer,44,Business travel,Business,820,5,4,5,5,2,5,2,5,5,5,5,3,5,5,0,0.0
115173,1,Female,Loyal Customer,58,Business travel,Business,796,4,4,4,4,4,4,5,5,5,5,5,5,5,5,25,14.0
115184,1,Male,Loyal Customer,44,Business travel,Business,2371,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,3.0
115207,1,Male,Loyal Customer,50,Business travel,Business,3040,3,3,5,3,4,5,5,5,5,5,5,4,5,5,0,0.0
115277,1,Male,Loyal Customer,34,Business travel,Business,2105,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,21.0
115292,1,Male,Loyal Customer,52,Business travel,Business,3427,4,4,4,4,4,4,5,5,5,5,5,3,5,5,18,36.0
115395,1,Female,Loyal Customer,45,Business travel,Eco,705,5,1,1,1,4,3,1,5,5,5,5,4,5,2,82,74.0
115506,1,Male,Loyal Customer,44,Business travel,Eco,2086,5,2,2,2,5,5,5,5,4,2,2,2,3,5,0,0.0
115520,1,Female,Loyal Customer,43,Business travel,Eco Plus,366,5,3,3,3,2,1,5,5,5,5,5,1,5,1,35,28.0
115545,1,Female,Loyal Customer,31,Business travel,Business,1446,1,1,1,1,5,5,5,5,4,3,4,2,2,5,7,8.0
115550,1,Male,Loyal Customer,23,Business travel,Business,3281,2,2,2,2,5,5,5,5,5,4,4,3,4,5,0,0.0
115574,1,Male,Loyal Customer,31,Business travel,Business,2761,1,1,1,1,5,5,5,5,4,4,3,5,5,5,0,0.0
115659,1,Male,Loyal Customer,41,Business travel,Business,579,4,4,4,4,5,4,5,5,5,5,5,5,5,5,16,6.0
115660,1,Female,Loyal Customer,40,Business travel,Business,3896,1,1,1,1,2,1,5,5,5,5,5,2,5,3,0,0.0
115689,1,Male,Loyal Customer,45,Business travel,Business,3982,3,3,3,3,5,3,2,5,5,5,5,1,5,5,0,1.0
115749,1,Male,Loyal Customer,38,Business travel,Business,3537,2,2,2,2,4,4,4,5,5,5,5,5,5,3,20,10.0
115824,1,Male,Loyal Customer,33,Business travel,Business,1649,3,3,3,3,5,5,5,5,4,4,4,3,5,5,3,0.0
115839,1,Female,Loyal Customer,41,Business travel,Eco,1664,5,3,4,3,5,5,5,5,2,1,3,1,4,5,0,0.0
115841,1,Female,Loyal Customer,40,Business travel,Eco,3796,5,3,3,3,5,5,5,5,1,3,5,3,3,5,0,5.0
115852,1,Female,Loyal Customer,38,Business travel,Business,525,1,1,2,1,2,4,4,5,5,5,5,5,5,4,11,2.0
115860,1,Male,Loyal Customer,30,Business travel,Business,3156,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0.0
116033,1,Male,Loyal Customer,47,Business travel,Business,1793,5,5,5,5,2,5,4,5,5,5,5,3,5,3,0,0.0
116054,1,Female,Loyal Customer,48,Business travel,Business,5439,4,4,4,4,5,5,5,3,5,5,4,5,4,5,45,139.0
116057,1,Female,Loyal Customer,62,Business travel,Business,1718,2,2,2,2,2,5,4,5,5,5,5,5,5,3,119,126.0
116087,1,Male,Loyal Customer,38,Business travel,Eco,1657,5,3,3,3,5,5,5,5,4,2,3,5,1,5,73,70.0
116107,1,Male,Loyal Customer,43,Business travel,Business,3190,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,5.0
116228,1,Male,Loyal Customer,36,Business travel,Eco Plus,1645,5,2,2,2,5,5,5,5,1,4,3,2,4,5,3,5.0
116243,1,Female,Loyal Customer,60,Business travel,Business,1550,3,3,3,3,2,4,4,5,5,5,5,3,5,5,35,28.0
116391,1,Male,Loyal Customer,55,Business travel,Business,2510,3,3,3,3,2,5,4,5,5,5,5,5,5,5,18,9.0
116439,1,Male,Loyal Customer,70,Business travel,Business,2251,1,1,1,1,2,5,5,5,5,5,5,4,5,5,0,0.0
116448,1,Female,Loyal Customer,33,Business travel,Eco,1542,5,2,4,2,5,5,5,5,4,1,1,3,3,5,0,0.0
116453,1,Male,Loyal Customer,66,Business travel,Business,3702,2,2,4,2,3,2,1,5,5,5,5,3,5,4,0,0.0
116472,1,Male,Loyal Customer,43,Business travel,Business,3595,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0.0
116490,1,Female,Loyal Customer,45,Business travel,Business,339,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0
116570,1,Male,Loyal Customer,34,Business travel,Business,316,3,3,4,3,5,4,5,5,5,5,5,4,5,5,0,0.0
116580,1,Female,Loyal Customer,31,Business travel,Eco Plus,1953,5,3,2,3,5,5,5,5,2,1,1,3,1,5,0,0.0
116597,1,Male,Loyal Customer,58,Business travel,Business,2780,2,2,2,2,2,4,5,5,5,5,5,5,5,3,0,0.0
116607,1,Female,Loyal Customer,42,Business travel,Business,345,1,1,1,1,4,5,4,5,5,5,5,3,5,4,0,0.0
116676,1,Female,Loyal Customer,37,Business travel,Business,2471,1,1,1,1,2,5,4,5,5,5,5,5,5,4,0,0.0
116731,1,Male,Loyal Customer,48,Business travel,Business,2607,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0
116848,1,Female,Loyal Customer,52,Business travel,Business,252,1,1,1,1,2,4,5,5,5,5,5,3,5,3,1,14.0
116860,1,Female,Loyal Customer,42,Business travel,Business,2426,1,1,1,1,5,5,4,5,5,5,5,5,5,3,5,0.0
116868,1,Female,Loyal Customer,51,Business travel,Business,1812,3,3,3,3,3,5,4,5,5,5,5,4,5,5,0,0.0
116913,1,Male,Loyal Customer,24,Business travel,Eco,2543,5,2,2,2,5,5,5,5,1,1,5,3,2,5,14,0.0
116933,1,Female,Loyal Customer,50,Business travel,Business,1838,1,1,1,1,3,4,2,5,5,5,5,5,5,5,16,19.0
117003,1,Female,Loyal Customer,40,Business travel,Business,2508,2,2,2,2,5,1,2,5,5,5,5,5,5,2,14,7.0
117010,1,Female,Loyal Customer,42,Business travel,Business,3692,2,2,2,2,5,4,1,5,5,5,5,4,5,3,0,0.0
117034,1,Male,Loyal Customer,37,Business travel,Business,2624,3,3,3,3,3,5,4,5,5,5,5,5,5,3,0,0.0
117049,1,Male,Loyal Customer,32,Business travel,Business,4072,3,3,3,3,5,5,5,5,4,4,3,3,5,5,19,19.0
117092,1,Male,Loyal Customer,50,Business travel,Business,2478,1,1,1,1,5,5,5,4,4,5,5,5,3,5,0,0.0
117095,1,Female,Loyal Customer,40,Business travel,Business,2509,1,1,3,1,2,5,4,5,5,5,5,3,5,5,0,0.0
117124,1,Male,Loyal Customer,40,Business travel,Business,2441,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0
117148,1,Male,Loyal Customer,26,Business travel,Business,4193,1,1,1,1,5,5,5,5,5,2,5,3,4,5,0,0.0
117376,1,Male,Loyal Customer,23,Business travel,Business,3252,1,1,1,1,5,5,5,5,3,2,4,3,4,5,36,20.0
117388,1,Female,Loyal Customer,51,Business travel,Business,1597,3,3,3,3,2,4,5,5,5,5,5,3,5,5,36,51.0
117404,1,Female,Loyal Customer,52,Business travel,Business,1585,4,4,2,4,3,5,5,5,5,5,5,5,5,5,3,0.0
117460,1,Male,Loyal Customer,37,Business travel,Business,1478,3,3,3,3,2,4,2,5,5,5,5,2,5,1,0,0.0
117478,1,Female,Loyal Customer,56,Business travel,Eco Plus,650,5,3,3,3,3,3,2,5,5,5,5,2,5,2,0,0.0
117479,1,Female,Loyal Customer,56,Business travel,Eco Plus,476,5,4,4,4,3,3,4,5,5,5,5,4,5,1,0,0.0
117502,1,Female,Loyal Customer,46,Business travel,Business,1431,3,3,3,3,3,4,4,5,5,5,5,3,5,3,0,0.0
117503,1,Female,Loyal Customer,48,Business travel,Business,1409,2,5,2,2,5,4,4,5,5,5,5,5,5,4,0,0.0
117694,1,Male,Loyal Customer,54,Business travel,Business,1144,5,5,5,5,2,5,5,5,5,5,5,3,5,4,7,9.0
117760,1,Male,Loyal Customer,46,Business travel,Business,3923,5,3,5,5,5,5,4,5,5,5,5,4,5,5,13,2.0
117829,1,Female,Loyal Customer,52,Business travel,Eco,619,5,4,4,4,4,4,3,5,5,5,5,1,5,3,0,1.0
117844,1,Male,Loyal Customer,62,Business travel,Business,1537,1,1,1,1,3,1,3,5,5,5,5,3,5,5,5,0.0
117848,1,Female,Loyal Customer,80,Business travel,Business,1800,4,4,4,4,2,1,5,5,5,5,5,5,5,4,5,0.0
117851,1,Male,Loyal Customer,27,Business travel,Business,4826,1,1,1,1,5,5,5,5,4,5,2,2,1,5,0,0.0
117892,1,Female,Loyal Customer,34,Business travel,Business,1015,4,4,4,4,5,5,4,5,5,5,5,3,5,3,50,98.0
117938,1,Male,Loyal Customer,51,Business travel,Eco Plus,1647,5,2,2,2,5,5,5,5,2,1,5,2,4,5,0,4.0
117990,1,Female,Loyal Customer,53,Business travel,Business,3284,5,5,5,5,2,5,5,5,5,5,5,4,5,5,0,0.0
118033,1,Female,Loyal Customer,50,Business travel,Eco,213,5,2,2,2,2,3,2,5,5,5,5,1,5,5,62,53.0
118186,1,Male,Loyal Customer,47,Business travel,Business,880,4,4,4,4,5,4,5,5,5,5,5,4,5,4,3,0.0
118201,1,Male,Loyal Customer,43,Business travel,Business,888,5,5,3,5,3,4,5,5,5,5,5,3,5,4,0,11.0
118225,1,Male,Loyal Customer,27,Business travel,Business,1567,4,1,4,4,5,5,5,5,4,1,1,4,1,5,0,0.0
118437,1,Female,Loyal Customer,46,Business travel,Eco,1050,5,3,3,3,1,1,4,5,5,5,5,4,5,3,0,4.0
118463,1,Male,Loyal Customer,45,Business travel,Business,1972,1,1,2,1,2,4,5,5,5,5,5,4,5,4,0,13.0
118504,1,Female,Loyal Customer,42,Business travel,Business,3625,2,2,2,2,1,4,5,5,5,5,5,2,5,1,1,13.0
118529,1,Male,Loyal Customer,45,Business travel,Eco,1386,5,1,1,1,5,5,5,5,5,2,5,4,5,5,45,46.0
118558,1,Male,Loyal Customer,48,Business travel,Business,3454,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0
118570,1,Male,Loyal Customer,42,Business travel,Business,2109,2,2,2,2,5,4,5,5,5,5,5,4,5,3,0,0.0
118652,1,Female,Loyal Customer,42,Business travel,Business,3672,3,3,3,3,4,5,4,5,5,5,5,5,5,3,0,0.0
118793,1,Female,Loyal Customer,34,Business travel,Business,2745,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0.0
118835,1,Male,Loyal Customer,57,Business travel,Business,593,4,4,5,4,2,4,5,5,5,5,5,4,5,4,0,0.0
118903,1,Female,Loyal Customer,48,Business travel,Business,552,2,2,2,2,4,5,4,5,5,5,5,4,5,4,55,42.0
118980,1,Male,Loyal Customer,31,Business travel,Business,4169,3,3,3,3,5,5,5,5,3,4,4,5,5,5,0,0.0
118990,1,Male,Loyal Customer,25,Business travel,Business,1675,2,2,3,2,5,5,5,5,3,4,2,4,2,5,0,0.0
119086,1,Male,Loyal Customer,46,Business travel,Business,515,4,4,4,4,5,4,5,5,5,5,5,4,5,3,0,0.0
119102,1,Male,Loyal Customer,31,Business travel,Business,4475,1,1,1,1,5,5,5,5,4,3,5,5,5,5,2,0.0
119110,1,Female,Loyal Customer,46,Business travel,Business,503,3,3,2,3,3,5,4,5,5,5,5,5,5,4,0,0.0
119158,1,Male,Loyal Customer,58,Business travel,Business,455,3,3,3,3,4,4,4,5,5,5,5,4,5,5,0,0.0
119165,1,Female,Loyal Customer,51,Business travel,Business,3141,3,3,3,3,4,4,5,5,5,5,5,4,5,3,0,0.0
119196,1,Female,Loyal Customer,39,Business travel,Eco Plus,1258,5,2,2,2,5,5,5,5,1,4,1,2,3,5,0,0.0
119268,1,Female,Loyal Customer,37,Business travel,Business,3110,1,1,5,1,3,5,4,5,5,5,5,4,5,3,0,0.0
119413,1,Female,Loyal Customer,24,Business travel,Business,1361,1,1,1,1,5,5,5,5,2,1,3,2,1,5,0,0.0
119438,1,Female,Loyal Customer,36,Business travel,Business,414,3,3,3,3,1,1,4,5,5,5,5,4,5,5,0,0.0
119452,1,Male,Loyal Customer,44,Business travel,Business,1666,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0.0
119464,1,Male,Loyal Customer,36,Business travel,Eco,1261,5,5,5,5,5,5,5,5,4,3,2,2,3,5,0,0.0
119492,1,Male,Loyal Customer,53,Business travel,Business,2051,3,1,3,3,4,4,5,5,5,5,5,3,5,3,3,0.0
119556,1,Female,Loyal Customer,48,Business travel,Business,2928,4,4,4,4,2,5,5,5,5,5,5,4,5,5,17,1.0
119620,1,Female,Loyal Customer,65,Business travel,Business,5242,4,4,4,4,5,5,5,3,5,5,5,5,4,5,318,313.0
119698,1,Female,Loyal Customer,30,Business travel,Business,3077,4,4,4,4,5,5,5,5,4,5,4,4,5,5,4,2.0
119774,1,Female,Loyal Customer,51,Business travel,Business,339,3,5,3,3,2,5,4,5,5,5,5,4,5,4,1,0.0
119782,1,Male,Loyal Customer,41,Business travel,Business,2771,5,5,5,5,4,3,4,5,5,5,5,5,5,2,0,0.0
119815,1,Female,Loyal Customer,39,Business travel,Business,4017,3,3,3,3,4,1,3,5,5,5,5,3,5,3,0,0.0
119821,1,Male,Loyal Customer,62,Business travel,Business,3473,2,2,2,2,4,4,4,5,5,5,5,5,5,5,0,6.0
119822,1,Female,Loyal Customer,60,Business travel,Business,2835,2,2,2,2,4,4,5,5,5,5,5,5,5,5,0,1.0
119914,1,Male,Loyal Customer,29,Business travel,Eco,2374,5,4,4,4,5,5,5,5,5,5,5,4,3,5,9,0.0
119950,1,Female,Loyal Customer,31,Business travel,Business,1800,3,3,3,3,5,5,5,5,3,5,5,5,3,5,209,203.0
120006,1,Male,Loyal Customer,43,Business travel,Business,1587,4,4,4,4,4,4,5,5,5,5,5,4,5,5,0,3.0
120029,1,Female,Loyal Customer,57,Business travel,Business,257,3,3,3,3,2,4,5,5,5,5,5,4,5,3,0,0.0
120134,1,Female,Loyal Customer,24,Business travel,Eco,1433,5,5,5,5,5,5,5,5,2,1,2,5,2,5,6,0.0
120152,1,Male,Loyal Customer,23,Business travel,Eco Plus,1519,5,4,4,4,5,5,5,5,5,1,5,3,1,5,9,5.0
120201,1,Male,Loyal Customer,57,Business travel,Business,1615,3,3,3,3,3,5,5,5,5,5,5,4,5,5,63,73.0
120218,1,Male,Loyal Customer,39,Business travel,Business,99,2,2,2,2,4,4,2,5,5,5,5,4,5,2,9,5.0
120229,1,Male,Loyal Customer,60,Business travel,Business,308,2,2,1,2,5,5,4,5,5,5,5,3,5,5,46,57.0
120235,1,Female,Loyal Customer,42,Business travel,Business,6325,4,4,4,4,5,5,5,3,3,3,5,5,3,5,0,0.0
120339,1,Female,Loyal Customer,44,Business travel,Business,2525,4,4,4,4,4,5,5,5,5,5,5,4,5,3,14,0.0
120448,1,Female,Loyal Customer,57,Business travel,Business,2307,5,5,5,5,3,5,4,5,5,5,5,3,5,5,0,0.0
120471,1,Female,Loyal Customer,43,Business travel,Business,2241,5,5,5,5,5,3,5,5,5,5,5,3,5,4,0,0.0
120485,1,Female,Loyal Customer,32,Business travel,Business,3147,3,3,1,3,5,5,5,5,4,3,4,3,5,5,0,0.0
120556,1,Male,Loyal Customer,47,Business travel,Business,1940,3,3,3,3,5,5,4,5,5,5,5,3,5,5,3,5.0
120616,1,Female,Loyal Customer,60,Business travel,Business,1802,2,5,2,2,5,3,5,5,5,5,5,3,5,3,5,0.0
120620,1,Female,Loyal Customer,58,Business travel,Business,1779,2,2,2,2,3,3,4,5,5,5,5,4,5,5,0,0.0
120621,1,Male,Loyal Customer,53,Business travel,Business,1757,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0
120627,1,Male,Loyal Customer,40,Business travel,Business,1785,5,5,5,5,2,4,3,5,5,5,5,5,5,3,0,5.0
120676,1,Female,Loyal Customer,52,Business travel,Business,1755,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,11.0
120678,1,Male,Loyal Customer,35,Business travel,Business,1749,1,1,1,1,3,4,5,5,5,5,5,5,5,5,0,0.0
120690,1,Male,Loyal Customer,53,Business travel,Business,1706,2,3,2,2,2,5,4,5,5,5,5,3,5,5,1,0.0
120765,1,Male,Loyal Customer,34,Business travel,Business,1551,1,1,3,1,2,4,4,5,5,5,5,4,5,4,8,13.0
120778,1,Male,Loyal Customer,37,Business travel,Business,1572,2,2,2,2,4,4,4,5,5,5,5,2,5,3,0,0.0
120797,1,Female,Loyal Customer,45,Business travel,Business,1558,4,4,4,4,3,5,4,5,5,5,5,5,5,3,5,4.0
120802,1,Female,Loyal Customer,49,Business travel,Business,1529,1,1,1,1,4,4,5,5,5,5,5,4,5,3,8,13.0
120837,1,Male,Loyal Customer,59,Business travel,Business,1513,2,2,2,2,4,4,4,5,5,5,5,3,5,5,0,0.0
121012,1,Male,Loyal Customer,32,Business travel,Business,4494,1,1,1,1,5,5,5,5,4,4,4,3,5,5,0,13.0
121051,1,Female,Loyal Customer,53,Business travel,Business,1923,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,0.0
121071,1,Female,Loyal Customer,43,Business travel,Business,2599,1,1,1,1,2,4,5,5,5,5,5,5,5,5,44,54.0
121148,1,Female,Loyal Customer,42,Business travel,Business,1613,4,4,4,4,3,5,5,5,5,5,5,4,5,4,4,0.0
121170,1,Female,Loyal Customer,29,Business travel,Business,3266,2,2,5,2,5,5,5,5,3,4,5,4,5,5,0,0.0
121245,1,Male,Loyal Customer,38,Business travel,Business,2296,4,4,4,4,1,3,1,5,5,5,5,5,5,2,0,3.0
121348,1,Male,Loyal Customer,41,Business travel,Business,1569,4,4,4,4,3,4,5,5,5,5,5,5,5,3,0,0.0
121359,1,Male,Loyal Customer,45,Business travel,Business,3556,1,1,1,1,4,5,4,5,5,5,5,5,5,5,0,0.0
121440,1,Female,Loyal Customer,57,Business travel,Business,1064,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0.0
121526,1,Female,Loyal Customer,59,Business travel,Business,1994,5,5,5,5,3,5,4,5,5,5,5,5,5,3,10,19.0
121559,1,Female,Loyal Customer,45,Business travel,Business,2509,4,4,4,4,3,4,5,5,5,5,5,3,5,4,7,5.0
121577,1,Male,Loyal Customer,64,Business travel,Business,3589,4,4,4,4,1,1,1,5,5,5,5,5,5,2,0,0.0
121592,1,Female,Loyal Customer,52,Business travel,Business,980,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,5.0
121615,1,Female,Loyal Customer,18,Business travel,Business,4926,4,1,4,4,5,5,5,5,3,4,4,5,5,5,0,0.0
121631,1,Female,Loyal Customer,48,Business travel,Business,998,1,1,5,1,5,4,4,5,5,5,5,5,5,3,0,0.0
121638,1,Male,Loyal Customer,25,Business travel,Business,4331,5,5,1,5,5,5,5,5,3,4,5,5,5,5,0,0.0
121691,1,Male,Loyal Customer,44,Business travel,Business,944,4,4,4,4,4,5,4,5,5,5,5,3,5,4,35,15.0
121729,1,Female,Loyal Customer,53,Business travel,Business,2731,2,2,2,2,2,4,4,5,5,5,5,4,5,3,13,21.0
121768,1,Male,Loyal Customer,48,Business travel,Business,925,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0.0
121817,1,Female,Loyal Customer,49,Business travel,Business,927,2,2,2,2,2,4,5,5,5,5,5,4,5,5,18,6.0
121859,1,Male,Loyal Customer,41,Business travel,Business,869,2,2,2,2,5,4,5,5,5,5,5,4,5,4,0,0.0
121883,1,Male,Loyal Customer,50,Business travel,Business,902,4,4,4,4,2,4,4,5,5,5,5,5,5,4,0,0.0
121914,1,Female,Loyal Customer,34,Business travel,Business,2866,4,4,4,4,2,4,5,5,5,5,5,4,5,5,65,105.0
121935,1,Female,Loyal Customer,49,Business travel,Eco,461,5,5,5,5,2,2,1,5,5,5,5,3,5,5,0,0.0
121939,1,Female,Loyal Customer,49,Business travel,Eco,231,5,4,4,4,5,5,4,5,5,5,5,2,5,1,0,0.0
121962,1,Male,Loyal Customer,48,Business travel,Eco Plus,961,5,4,4,4,5,5,5,5,5,3,1,2,4,5,0,0.0
122017,1,Female,Loyal Customer,39,Business travel,Business,3127,3,3,3,3,3,5,5,5,5,5,5,5,5,5,61,60.0
122050,1,Female,Loyal Customer,39,Business travel,Business,1698,2,2,4,2,5,4,4,5,5,5,5,4,5,5,0,0.0
122066,1,Female,Loyal Customer,29,Business travel,Business,3455,4,4,4,4,5,5,5,5,4,1,2,3,5,5,0,0.0
122152,1,Female,Loyal Customer,59,Business travel,Business,2170,3,1,3,3,2,4,4,5,5,5,5,5,5,3,6,0.0
122226,1,Female,Loyal Customer,42,Business travel,Business,3725,3,3,3,3,4,5,4,5,5,5,5,3,5,5,18,11.0
122269,1,Female,Loyal Customer,53,Business travel,Business,766,1,1,5,1,3,4,4,5,5,5,5,5,5,4,0,0.0
122352,1,Male,Loyal Customer,56,Business travel,Business,735,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0
122425,1,Male,Loyal Customer,27,Business travel,Business,2106,4,4,4,4,5,5,5,5,5,2,4,4,4,5,0,0.0
122449,1,Female,Loyal Customer,45,Business travel,Eco,1529,5,4,4,4,5,2,2,5,5,5,5,4,5,3,0,0.0
122494,1,Male,Loyal Customer,31,Business travel,Business,2398,5,5,5,5,5,5,5,5,4,5,4,5,4,5,0,9.0
122710,1,Male,Loyal Customer,60,Business travel,Business,3757,3,3,3,3,5,5,4,5,5,5,5,4,5,5,81,97.0
122742,1,Female,Loyal Customer,43,Business travel,Eco,892,5,1,1,1,4,4,1,5,5,5,5,3,5,2,13,27.0
122809,1,Male,Loyal Customer,47,Business travel,Business,2627,5,5,1,5,1,2,3,5,5,5,5,5,5,1,0,0.0
122828,1,Male,Loyal Customer,36,Business travel,Business,1752,2,2,2,2,3,4,5,5,5,5,5,4,5,1,0,0.0
122878,1,Male,Loyal Customer,25,Business travel,Business,5197,4,4,1,4,5,5,5,5,3,3,4,4,5,5,0,0.0
122931,1,Female,Loyal Customer,52,Business travel,Business,572,3,3,3,3,2,5,4,5,5,5,5,3,5,4,18,12.0
122951,1,Male,Loyal Customer,21,Business travel,Business,5505,3,3,3,3,5,5,5,5,4,4,5,3,5,5,1,0.0
122955,1,Female,Loyal Customer,37,Business travel,Business,2407,2,2,2,2,4,1,3,5,5,5,5,3,5,2,0,0.0
122978,1,Female,Loyal Customer,44,Business travel,Business,551,3,3,3,3,2,5,4,5,5,5,5,3,5,5,15,0.0
122990,1,Male,Loyal Customer,48,Business travel,Business,575,1,1,2,1,5,4,4,5,5,5,5,5,5,5,0,0.0
